smiles,inchikey,cas,match,vp_mmHg,vp_source,vp_ref,bp_C,bp_source,mp_C,mp_source,logkow,logkow_source
CCCCCC=C(C)C=O,IHZRGRBFNMNNFV-UHFFFAOYSA-N,049576-57-0,exact,0.41518687259256115,estimated,,197.17904663085938,estimated,-28.76953125,estimated,3.1130002,estimated
CCCCC/C=C(\C)C=O,IHZRGRBFNMNNFV-VQHVLOKHSA-N,,,0.41518687259256115,estimated,,197.17904663085938,estimated,-28.76953125,estimated,3.1130002,estimated
NS(=O)(=O)O,IIACRCGMVDHOTQ-UHFFFAOYSA-N,005329-14-6,exact,,,,,,205.0,experimental,0.1,experimental
CC=CCCCCCC,IICQZTQZQSBHBY-UHFFFAOYSA-N,027215-95-8,exact,3.75,experimental,"WEBER,RC ET AL.:1981",149.53414916992188,estimated,-56.69944763183594,estimated,4.5463,estimated
Cc1oc(C)c(O)c1O,IIGLVVZHSDZGOL-UHFFFAOYSA-N,,,0.005874182633074455,estimated,,234.52212524414062,estimated,61.439178466796875,estimated,1.4969,estimated
O=C([O-])C(O)C(O)C(=O)[O-].O=C([O-])C(O)C(O)C(=O)[O-].[K+].[Sb+3],IIQJBVZYLIIMND-UHFFFAOYSA-J,,,,,,,,,,,
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IISBACLAFKSPIT-UHFFFAOYSA-N,000080-05-7,exact,4e-08,experimental,European Union Report:2008,360.5,experimental,153.0,experimental,3.32,experimental
O=C1C=CCCCCCCCCCO1,IISIVLZRIYEJCU-UHFFFAOYSA-N,,,0.00046072518745170644,estimated,,326.9708557128906,estimated,3.6677143573760986,estimated,3.4078999,estimated
CC1=CC(=O)CCC1,IITQJMYAYSNIMI-UHFFFAOYSA-N,001193-18-6,exact,0.4934462135779619,estimated,,201.0,experimental,-21.0,experimental,1.7468,estimated
CC(=O)OC[C@H]1CCC=C(CCC=C(C)C)C1,IIUKCYITROTKFB-HNNXBMFYSA-N,,,0.0011864676823366645,estimated,,304.2051086425781,estimated,38.19087219238281,estimated,5.7628,estimated
CCCCCCCCCCCCC,IIYFAKIEWZDVMP-UHFFFAOYSA-N,000629-50-5,exact,0.0558,experimental,"DAUBERT,TE & DANNER,RP:1989",235.4,experimental,-5.3,experimental,6.7257,estimated
CC(C)(O)C(C)(C)O.COC,IIZNEAWFSPHZFF-UHFFFAOYSA-N,,,,,,,,,,,
CC1=CCCC(=C(C)C)C1=O,IJABTABLCUQICW-UHFFFAOYSA-N,000491-09-8,exact,0.10143560590141605,estimated,,233.47161865234375,estimated,20.741119384765625,estimated,3.1174998,estimated
CCCC,IJDNQMDRQITEOD-UHFFFAOYSA-N,000106-97-8,exact,1820.0,experimental,"RIDDICK,JA ET AL.:1986",-0.5,experimental,-138.3,experimental,2.89,experimental
C=CC(C)=CCCC(C)(C)O,IJFKZRMIRAVXRK-UHFFFAOYSA-N,005986-38-9,exact,0.05773487914699922,estimated,,204.05020141601562,estimated,-11.38848876953125,estimated,3.3813,estimated
C=C/C(C)=C/CCC(C)(C)O,IJFKZRMIRAVXRK-VQHVLOKHSA-N,,,0.05773487914699922,estimated,,204.05020141601562,estimated,-11.38848876953125,estimated,3.3813,estimated
N#N,IJGRMHOSHXDMSA-UHFFFAOYSA-N,007727-37-9,exact,,,,-195.79,experimental,-210.01,experimental,0.67,experimental
CCC(=O)OC(C)C,IJMWOMHMDSDKGK-UHFFFAOYSA-N,000637-78-5,exact,22.5,experimental,"HINE,J & MOOKERJEE,PK:1975",109.5,experimental,-68.43301391601562,estimated,1.7729001,estimated
C#CC=O,IJNJLGFTSIAHEA-UHFFFAOYSA-N,000624-67-9,exact,197.03917551812148,estimated,,60.0,experimental,-67.09239196777344,estimated,-0.44640002,estimated
C=CC(C)(CCCC(C)C)OC(C)OCC,IJOLRHXMJRNZNP-UHFFFAOYSA-N,084029-93-6,exact,0.07473338421203563,estimated,,239.58059692382812,estimated,7.864593505859375,estimated,4.812701,estimated
C[Si](C)(C)Cl,IJOOHPMOJXWVHK-UHFFFAOYSA-N,000075-77-4,exact,234.0,experimental,"BOUBLIK,T ET AL.:1984",60.0,experimental,-40.0,experimental,2.4815,estimated
c1coc(CCc2ccco2)c1,IJPKSYDIENVRQO-UHFFFAOYSA-N,,,0.08458057884042915,estimated,,225.49478149414062,estimated,29.402252197265625,estimated,3.4786,estimated
CCCCCCCCOCC=O,IJPYVMFNQLITDN-UHFFFAOYSA-N,053488-14-5,exact,0.058601967758885314,estimated,,235.51675415039062,estimated,8.69317626953125,estimated,2.5063002,estimated
CCCCC(O)C(=O)OC,IJQZYNRJICMGLS-UHFFFAOYSA-N,,,0.047774069231851374,estimated,,207.16641235351562,estimated,-4.528717041015625,estimated,0.79919994,estimated
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-].[Na+],IJRHDFLHUATAOS-DPMBMXLASA-M,,,1.1812115971616954e-16,estimated,,614.2886962890625,estimated,265.9850158691406,estimated,2.3801,estimated
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)O.[Na+],IJRHDFLHUATAOS-DPMBMXLASA-N,,,,,,,,,,,
CCCCCC[C@@H](O)C/C=C/CCCCCCCC(=O)[O-].[Na+],IJRHDFLHUATAOS-JECZLZBHSA-M,,,1.1812115971616954e-16,estimated,,614.2886962890625,estimated,265.9850158691406,estimated,2.3801,estimated
CCCCCCCCC(=O)OC,IJXHLVMUNBOGRR-UHFFFAOYSA-N,001731-84-6,exact,0.18269987236136126,estimated,,213.5,experimental,-9.501739501953125,estimated,4.32,experimental
O=CCOC1CC2CC1C1CC=CC21,IKAWYZAMQMXCJD-UHFFFAOYSA-N,072927-85-6,exact,0.004629877096861283,estimated,,272.6755676269531,estimated,52.1016845703125,estimated,1.5425003,estimated
O=COCCc1ccccc1,IKDIJXDZEYHZSD-UHFFFAOYSA-N,000104-62-1,exact,0.15018315145229633,estimated,,217.34237670898438,estimated,8.197174072265625,estimated,2.0247,estimated
Cc1ccc(O)c(C(C)(C)C)c1,IKEHOXWJQXIQAG-UHFFFAOYSA-N,002409-55-4,exact,0.025,experimental,"CHAO,J ET AL.:1983",237.0,experimental,51.5,experimental,3.9696,estimated
CC=O,IKHGUXGNUITLKF-UHFFFAOYSA-N,000075-07-0,exact,902.0,experimental,"BOUBLIK,T ET AL.:1984",20.1,experimental,-123.37,experimental,-0.34,experimental
O.O.O.O.[Fe].[Fe].[Fe],IKHQQBKIDMRMEU-UHFFFAOYSA-N,,,,,,,,,,,
C/C=C/c1ccc(OCCCCC)c(OC)c1,IKJFIKIKJWLIQS-VMPITWQZSA-N,,,0.0002841073495041491,estimated,,316.2200012207031,estimated,73.73446655273438,estimated,4.9169,estimated
CCCCCCC(C)(C)C(=O)O,IKNDGHRNXGEHTO-UHFFFAOYSA-N,029662-90-6,exact,0.00707907908335656,estimated,,262.3703918457031,estimated,57.13079833984375,estimated,3.9045,estimated
C=C(C)OC(=O)C=CC=CC,IKRJCCMZOAVHGM-UHFFFAOYSA-N,,,0.43477258544155917,estimated,,196.25137329101562,estimated,-32.29534912109375,estimated,2.8095,estimated
CCCCCCCCCC=Nc1ccccc1C(=O)OC,IKRROOGGEXPVSO-UHFFFAOYSA-N,067874-67-3,exact,8.828145773077251e-06,estimated,,368.7021789550781,estimated,99.90664672851562,estimated,5.7487,estimated
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,IKTHMQYJOWTSJO-UHFFFAOYSA-N,013171-00-1,exact,0.0001442133654844985,estimated,,319.0743713378906,estimated,96.07422637939453,estimated,5.9275,estimated
CCCCCCCCOC(=O)CC(C)=O,IKYDDBGYKFPTGF-UHFFFAOYSA-N,016436-00-3,exact,0.003447336191857817,estimated,,280.4088439941406,estimated,47.084442138671875,estimated,2.7433,estimated
BrB(Br)Br,ILAHWRKJUDSMFH-UHFFFAOYSA-N,010294-33-4,exact,,,,91.3,experimental,-46.0,experimental,,
CC(C)COC(=O)c1ccccc1N,ILCLJQFCMRCPNM-UHFFFAOYSA-N,007779-77-3,exact,0.0005990979795734708,estimated,,301.1959533691406,estimated,76.15322875976562,estimated,3.6645997,estimated
S=c1sc2nc3ccccc3nc2s1,ILERPRJWJPJZDN-UHFFFAOYSA-N,000093-75-4,exact,8.527395324588243e-09,estimated,,455.9461975097656,estimated,180.0,experimental,1.3062,estimated
CCCCC=CC(=O)C(C)C,ILFXMKNCKSZVSU-UHFFFAOYSA-N,,,0.5440824774741456,estimated,,198.94607543945312,estimated,-19.17364501953125,estimated,3.2027998,estimated
CCOO,ILHIHKRJJMKBEE-UHFFFAOYSA-N,003031-74-1,exact,46.391789251795714,estimated,,95.0,experimental,-100.0,experimental,0.06740004,estimated
CCCCCC1=CCCC1=O,ILHZVKAXFCDFMT-UHFFFAOYSA-N,025564-22-1,exact,0.09713519603325771,estimated,,234.34091186523438,estimated,24.554901123046875,estimated,3.2201,estimated
CCCCCC(O)CCCC(=O)OCC(O)CO,ILJDYMFZBMWGGZ-UHFFFAOYSA-N,026446-31-1,exact,7.224088550943077e-09,estimated,,388.2350158691406,estimated,127.98568725585938,estimated,1.1490996,estimated
C/C=C/CCCCC,ILPBINAXDRFYPL-HWKANZROSA-N,013389-42-9,stereo-blind,16.4,experimental,"DAUBERT,TE & DANNER,RP:1989",124.0,experimental,-80.0,experimental,4.51,experimental
C/C=C\CCCCC,ILPBINAXDRFYPL-HYXAFXHYSA-N,013389-42-9,stereo-blind,16.4,experimental,"DAUBERT,TE & DANNER,RP:1989",124.0,experimental,-80.0,experimental,4.51,experimental
CC=CCCCCC,ILPBINAXDRFYPL-UHFFFAOYSA-N,013389-42-9,exact,16.4,experimental,"DAUBERT,TE & DANNER,RP:1989",124.0,experimental,-80.0,experimental,4.51,experimental
CCCOC(=O)C(C)=O,ILPVOWZUBFRIAX-UHFFFAOYSA-N,,,1.6342013932165658,estimated,,169.06289672851562,estimated,-19.2330322265625,estimated,0.025299907,estimated
CCCCCCCCCCC(=O)OCCC,ILQYZJGHYZFJPP-UHFFFAOYSA-N,,,0.005262169607471682,estimated,,281.1471252441406,estimated,25.157470703125,estimated,5.7752,estimated
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.N,ILRKKHJEINIICQ-OOFFSTKBSA-N,,,,,,,,,,,
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.N,ILRKKHJEINIICQ-UHFFFAOYSA-N,,,,,,,,,,,
CCCCCCCOC(=O)c1ccco1,ILSZSJQYHGISIK-UHFFFAOYSA-N,,,0.004885627567356101,estimated,,273.3872985839844,estimated,47.944488525390625,estimated,3.8967998,estimated
CCCCC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,ILUAVCBOWYHFAI-MQYJIDSJSA-N,,,0.0026026530154113986,estimated,,277.9181213378906,estimated,65.62966918945312,estimated,5.3301997,estimated
CCCCC(=O)OC1CC2CCC1(C)C2(C)C,ILUAVCBOWYHFAI-UHFFFAOYSA-N,006189-76-0,exact,0.0026026530154113986,estimated,,277.9181213378906,estimated,65.62966918945312,estimated,5.3301997,estimated
COc1ccccc1C(=O)O,ILUJQPXNXACGAN-UHFFFAOYSA-N,000579-75-9,exact,1.59e-05,experimental,"JONES,AH:1960",283.3437805175781,estimated,101.0,experimental,1.59,experimental
CCCOC(=O)C(C)O,ILVGAIQLOCKNQA-UHFFFAOYSA-N,000616-09-1,exact,0.1591054276628209,estimated,,187.131103515625,estimated,-16.013031005859375,estimated,0.3081001,estimated
CC(C)C(C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)CC[C@@H]3C)CCC[C@]12C,ILYCWAKSDCYMBB-PHWRSAMZSA-N,000067-96-9,stereo-blind,5.176767081811298e-10,estimated,,452.0990295410156,estimated,126.0,experimental,10.447799,estimated
C=C(C)C(=O)OCCc1ccccc1,ILZXXGLGJZQLTR-UHFFFAOYSA-N,003683-12-3,exact,0.013306524210856867,estimated,,263.2939758300781,estimated,22.472747802734375,estimated,3.474,estimated
O=C(CCl)c1ccccc1,IMACFCSSMIZSPP-UHFFFAOYSA-N,001341-24-8,exact,0.0076,experimental,"JONES,AH:1960",247.0,experimental,56.5,experimental,1.84,experimental
CCCCN(CCCC)CCCC,IMFACGCPASFAPR-UHFFFAOYSA-N,000102-82-9,exact,0.0934,experimental,"DAUBERT,TE & DANNER,RP:1996",216.5,experimental,-70.0,experimental,4.4585,estimated
CC1(C)CCCC2(C)OC(=O)C=C12,IMKHDCBNRDRUEB-UHFFFAOYSA-N,017092-92-1,exact,0.0017684537955111037,estimated,,285.6640930175781,estimated,64.73867797851562,estimated,2.2962997,estimated
CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)CC[C@@H]12,IMKJGXCIJJXALX-SHUKQUCYSA-N,,,3.221046902993151e-05,estimated,,341.8993225097656,estimated,107.0654067993164,estimated,3.8558998,estimated
CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC12,IMKJGXCIJJXALX-UHFFFAOYSA-N,001216-84-8,exact,3.221046902993151e-05,estimated,,341.8993225097656,estimated,107.0654067993164,estimated,3.8558998,estimated
C1CSCS1,IMLSAISZLJGWPP-UHFFFAOYSA-N,004829-04-3,exact,1.2292908316605087,estimated,,175.0,experimental,-50.0,experimental,1.6862999,estimated
CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,000142-82-5,exact,46.0,experimental,"DAUBERT,TE & DANNER,RP:1989",98.5,experimental,-90.6,experimental,4.66,experimental
CC1CCCCCCCCc2cccc(n2)C1,IMNKABOILQOFDL-UHFFFAOYSA-N,,,0.00010436810241448373,estimated,,328.0770568847656,estimated,89.3011474609375,estimated,6.1331005,estimated
C=CO,IMROMDMJAWUWLK-UHFFFAOYSA-N,000557-75-5,exact,51.268250398809386,estimated,,81.62643432617188,estimated,-83.90011596679688,estimated,0.24550003,estimated
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,IMRYETFJNLKUHK-UHFFFAOYSA-N,068140-48-7,exact,6.834662232250742e-05,estimated,,329.7657775878906,estimated,103.16889190673828,estimated,6.3092,estimated
NCCN1CCNCC1,IMUDHTPIFIBORV-UHFFFAOYSA-N,000140-31-8,exact,0.13106442392381884,estimated,,220.0,experimental,-19.0,experimental,-1.5676999,estimated
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,IMWZZHHPURKASS-UHFFFAOYSA-N,001665-48-1,exact,4.406230945121234e-06,estimated,,371.4903869628906,estimated,122.0,experimental,2.5969,estimated
COC(=O)CC1CCCCC1,IMXBRVLCKXGWSS-UHFFFAOYSA-N,,,0.3646274981039761,estimated,,199.78585815429688,estimated,-14.633453369140625,estimated,3.1338,estimated
COC1=C(C)CC(C)C1=O,IMXXGEZPPYRXAP-UHFFFAOYSA-N,069898-48-2,exact,0.3349776343341272,estimated,,209.08639526367188,estimated,21.166839599609375,estimated,1.4640002,estimated
CCC(C)(C)OOC1(OOC(C)(C)CC)CCCCC1,IMYCVFRTNVMHAD-UHFFFAOYSA-N,015667-10-4,exact,0.000623766037868429,estimated,,308.3947448730469,estimated,84.92652130126953,estimated,7.2580004,estimated
CC1=C(O)C(=O)C(C)O1,INAXVXBDKKUCGI-UHFFFAOYSA-N,003658-77-3,exact,0.000579841500094852,estimated,,258.6207580566406,estimated,78.0,experimental,0.8238999,estimated
SCS,INBDPOJZYZJUDA-UHFFFAOYSA-N,,,16.872203976168592,estimated,,118.29745483398438,estimated,-71.89900207519531,estimated,0.7199001,estimated
CC(C)=CCC/C(C)=C/Cc1cc2ccc(=O)oc2cc1O,INBMTJJPUABOQJ-VGOFMYFVSA-N,,,2.344394663578186e-09,estimated,,449.8184509277344,estimated,174.19805908203125,estimated,5.6822,estimated
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,INFDPOAKFNIJBF-UHFFFAOYSA-N,004685-14-7,exact,7.5e-08,estimated,"TOMLIN,C:2003",313.9360656738281,estimated,300.0,experimental,-4.22,experimental
CCCCCCCCC(CCC)OC(=O)C(CC(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],INGWXMMKGNMJNZ-UHFFFAOYSA-L,013192-12-6,exact,7.021033647225651e-15,estimated,,645.545166015625,estimated,280.5855407714844,estimated,-1.5485995,estimated
CC1=CC(O)CC(C)C2CC(=C(C)C)CC12,INIOTLARNNSXAE-UHFFFAOYSA-N,000089-88-3,exact,2.1265094495889226e-05,estimated,,313.7195129394531,estimated,69.49447631835938,estimated,4.7787004,estimated
C/C(=C\C=O)CC/C=C(\C)CC(C)C,INLBYQNSKXMVTI-SWZPTJTJSA-N,,,0.015371014279743356,estimated,,260.6340026855469,estimated,-4.723846435546875,estimated,4.8451,estimated
CC(=CC=O)CCC=C(C)CC(C)C,INLBYQNSKXMVTI-UHFFFAOYSA-N,058605-97-3,exact,0.015371014279743356,estimated,,260.6340026855469,estimated,-4.723846435546875,estimated,4.8451,estimated
C=CBr,INLLPKCGLOXCIV-UHFFFAOYSA-N,000593-60-2,exact,1030.0,experimental,"RIDDICK,JA ET AL.:1986",15.8,experimental,-137.8,experimental,1.57,experimental
CCCCCCCCCCCCCCOC(=O)CCl,INPWKHSGGJNIIM-UHFFFAOYSA-N,,,2.5344264210047378e-05,estimated,,357.2324523925781,estimated,82.04806518554688,estimated,7.0114,estimated
CI,INQOMBQAUSQDDS-UHFFFAOYSA-N,000074-88-4,exact,405.0,experimental,"BOUBLIK,T ET AL.:1984",42.5,experimental,-66.4,experimental,1.51,experimental
CCCCCCCCCC(O)O,INSRQEMEVAMETL-UHFFFAOYSA-N,,,0.0001780678238102353,estimated,,280.9055480957031,estimated,43.149444580078125,estimated,3.5557003,estimated
CC(C)=CCOC(=O)c1ccccc1,INVWRXWYYVMFQC-UHFFFAOYSA-N,005205-11-8,exact,0.00940676654146897,estimated,,269.6554870605469,estimated,22.66998291015625,estimated,3.6337996,estimated
CCCC(=O)OC(C)(OC(=O)CCC)C(C)=O,INWHCCKQYAWMAO-UHFFFAOYSA-N,071808-61-2,exact,0.006144210271782533,estimated,,277.4028625488281,estimated,3.581817626953125,estimated,2.3953,estimated
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,INYDMNPNDHRJQJ-UHFFFAOYSA-N,000610-39-9,exact,0.00035,experimental,"DAUBERT,TE & DANNER,RP:2002",336.9,experimental,59.0,experimental,2.08,experimental
CC/C=C\CC(OCC)OCC,IOBHVJHSBREPFR-FPLPWBNLSA-N,,,0.4836790759349591,estimated,,201.41961669921875,estimated,-21.186492919921875,estimated,2.9543,estimated
CCCCCCC1=CCC(=O)O1,IOEBTJGVQXONLC-UHFFFAOYSA-N,,,0.0038896749000688143,estimated,,286.9571838378906,estimated,18.79059600830078,estimated,2.4818997,estimated
CCCCCCCCCCCCC1CO1,IOHJQSFEAYDZGF-UHFFFAOYSA-N,003234-28-4,exact,0.015806034130012015,estimated,,267.9597473144531,estimated,30.844879150390625,estimated,5.7743,estimated
c1ccc2scnc2c1,IOJUPLGTWVMSFF-UHFFFAOYSA-N,000095-16-9,exact,0.07420349148463051,estimated,,231.0,experimental,2.0,experimental,2.01,experimental
[Br-].[K+],IOLCXVTUBQKXJR-UHFFFAOYSA-M,007758-02-3,exact,,,,,,,,,
CC(C)C/C=C(/C=O)C(C)C,IOLQAHFPDADCHJ-POHAHGRESA-N,,,0.5097614925875478,estimated,,193.03958129882812,estimated,-39.343048095703125,estimated,3.4571002,estimated
CC(C)CC=C(C=O)C(C)C,IOLQAHFPDADCHJ-UHFFFAOYSA-N,035158-25-9,exact,0.5097614925875478,estimated,,193.03958129882812,estimated,-39.343048095703125,estimated,3.4571002,estimated
CCC=CCSSSSCC=CCC,IONLWGVJSACMFK-UHFFFAOYSA-N,,,3.3725612752505094e-05,estimated,,358.5643615722656,estimated,66.48097229003906,estimated,5.3721,estimated
COc1ccc(C2(O)CC(C)=NN2C(=O)CCc2ccccc2O)cc1,IOOJUYZRQVBQKA-UHFFFAOYSA-N,,,4.637898772919496e-13,estimated,,516.8494873046875,estimated,220.46920776367188,estimated,3.5574996,estimated
CC(=O)c1sc(C)cc1O,IOOPSZCABYNBDZ-UHFFFAOYSA-N,,,0.0010001259061525644,estimated,,272.2315368652344,estimated,78.04307556152344,estimated,1.5609,estimated
CCCCCCCCN,IOQPZZOEVPZRBK-UHFFFAOYSA-N,000111-86-4,exact,0.969,experimental,"DAUBERT,TE & DANNER,RP:1989",179.6,experimental,0.0,experimental,2.9,experimental
CC(C)COC(Cc1ccccc1)OCC(C)C,IORFKGJOBOCHPX-UHFFFAOYSA-N,068345-22-2,exact,0.0016332630273225197,estimated,,300.4284973144531,estimated,32.539588928222656,estimated,4.7300997,estimated
CC(C)=CCCC(C)CC(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,IOROHSYUWTZOFC-UHFFFAOYSA-N,067923-82-4,exact,6.691821390802169e-10,estimated,,516.61474609375,estimated,187.86477661132812,estimated,15.558601,estimated
CCCCCCCCCCCCCCOC(C)=O,IOUUIFSIQMVYKP-UHFFFAOYSA-N,000638-59-5,exact,0.0005936604863726234,estimated,,310.9463806152344,estimated,53.574859619140625,estimated,6.7574,estimated
O=NO,IOVCWXUNBOPUCH-UHFFFAOYSA-N,014797-65-0,exact,,,,,,,,,
C/C=C/SSC(C)CC,IOVUOUZQSDBAQN-GQCTYLIASA-N,,,0.17610749638934514,estimated,,214.2220458984375,estimated,-22.183822631835938,estimated,4.0403004,estimated
CCCC[C@@H]1CCC(=O)O1,IPBFYZQJXZJBFQ-SSDOTTSWSA-N,000104-50-7,stereo-blind,0.06344616315045296,estimated,,234.0,experimental,-0.803924560546875,estimated,1.5850002,estimated
CCCCC1CCC(=O)O1,IPBFYZQJXZJBFQ-UHFFFAOYSA-N,000104-50-7,exact,0.06344616315045296,estimated,,234.0,experimental,-0.803924560546875,estimated,1.5850002,estimated
CCCC[C@H]1CCC(=O)O1,IPBFYZQJXZJBFQ-ZETCQYMHSA-N,000104-50-7,stereo-blind,0.06344616315045296,estimated,,234.0,experimental,-0.803924560546875,estimated,1.5850002,estimated
CC(=O)Oc1ccccc1,IPBVNPXQWQGGJP-UHFFFAOYSA-N,000122-79-2,exact,0.398,experimental,"PERRY,RH & GREEN,D:1984",196.0,experimental,-30.0,experimental,1.49,experimental
CCCCCCCCCCCCCCCC(=O)O,IPCSVZSSVZVIGE-UHFFFAOYSA-N,000057-10-3,exact,2e-07,experimental,"CHATTOPADHYAY,S & ZIEMANN,PJ:2005",351.5,experimental,61.8,experimental,7.17,experimental
CC1(C)CCCC2(C)C3CCOC3CCC12,IPEPBOBQYDJNON-UHFFFAOYSA-N,,,0.008043658610783372,estimated,,269.1456604003906,estimated,59.4214973449707,estimated,4.303,estimated
CC(=O)Nc1ccc(O)c(O)c1,IPFBMHOMTSBTSU-UHFFFAOYSA-N,,,1.0106644966235523e-07,estimated,,375.6107482910156,estimated,154.4937744140625,estimated,0.13929993,estimated
CCCCOC(=O)C1CCCCC1,IPGMIYAOWRJGBE-UHFFFAOYSA-N,006553-81-7,exact,0.051927887540828575,estimated,,237.81997680664062,estimated,7.7406005859375,estimated,4.116,estimated
CCCCCCCCC=CCCCCCCCCOCCO.O=P(O)(O)O,IPHYGCMVLYWKLM-UHFFFAOYSA-N,,,,,,,,,,,
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,IPKKHRVROFYTEK-UHFFFAOYSA-N,000131-18-0,exact,0.00020413485167337586,estimated,,342.0,experimental,-55.0,experimental,5.62,experimental
COc1ccc(C(=O)CCc2ccccn2)c(O)c1,IPMVYTFFNWLSAN-UHFFFAOYSA-N,,,1.386571667223682e-07,estimated,,392.0534362792969,estimated,153.4924774169922,estimated,3.0616999,estimated
BrP(Br)Br,IPNPIHIZVLFAFP-UHFFFAOYSA-N,007789-60-8,exact,10.0,experimental,SAX:2001,173.2,experimental,-41.5,experimental,,
O=CCOCCc1ccccc1,IPTBGLHPPBSVHE-UHFFFAOYSA-N,041847-88-5,exact,0.016761314438291704,estimated,,257.6340637207031,estimated,28.360321044921875,estimated,1.2674999,estimated
CCCCCCC1C(=O)CCC1C(=O)OC,IPWBXORAIBJDDQ-UHFFFAOYSA-N,037172-53-5,exact,0.00041185155549788567,estimated,,309.3224182128906,estimated,73.6357421875,estimated,2.9750004,estimated
CCCCCOC(=O)CC(O)(CC(=O)[O-])C(=O)[O-],IPXGDGHVANPYRW-UHFFFAOYSA-L,,,1.2645784101005237e-09,estimated,,420.5167541503906,estimated,175.4702606201172,estimated,0.27730012,estimated
CC1=CCC(C(C)(C)OC=O)CC1,IPYLQIQMGUZFCK-UHFFFAOYSA-N,002153-26-6,exact,0.11896587382525425,estimated,,221.88442993164062,estimated,19.123199462890625,estimated,3.7898998,estimated
CCC(C)C(=S)OC,IQCMCHNSCSNEDR-UHFFFAOYSA-N,,,2.425760731432897,estimated,,160.73995971679688,estimated,-24.81292724609375,estimated,2.3234,estimated
C=CC(C)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,IQDXAJNQKSIPGB-HQSZAHFGSA-N,,,1.555908851376233e-06,estimated,,357.4624328613281,estimated,58.535118103027344,estimated,7.9747,estimated
C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,IQDXAJNQKSIPGB-UHFFFAOYSA-N,001113-21-9,exact,1.555908851376233e-06,estimated,,357.4624328613281,estimated,58.535118103027344,estimated,7.9747,estimated
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],IQFVPQOLBLOTPF-UHFFFAOYSA-L,000573-58-0,exact,1.6526639639146672e-30,estimated,,1170.1978759765625,estimated,360.0,experimental,2.6272001,estimated
C/C=C(/C=O)CC,IQGZCSXWIRBTRW-ZZXKWVIFSA-N,,,8.742295551916467,estimated,,132.99420166015625,estimated,-64.41329956054688,estimated,1.6396999,estimated
CCC(C)(C)S,IQIBYAHJXQVQGB-UHFFFAOYSA-N,001679-09-0,exact,47.9,experimental,"BOUBLIK,T ET AL.:1984",99.1,experimental,-69.57662963867188,estimated,2.6295002,estimated
COc1ccc(C(C)(C)C(=O)[O-])cc1,IQJSVQFIOUFWMU-UHFFFAOYSA-M,,,0.00021621192201957276,estimated,,312.9021911621094,estimated,92.97126770019531,estimated,2.3804002,estimated
CC(=O)Cc1ccco1,IQOJTGSBENZIOL-UHFFFAOYSA-N,006975-60-6,exact,0.8281508851166358,estimated,,179.5,experimental,29.0,experimental,0.8425,estimated
C=CC=CC=CC=CCCC,IQQBFWHNQBNSSQ-UHFFFAOYSA-N,,,0.45422223254020405,estimated,,202.73684692382812,estimated,-35.85693359375,estimated,4.9621,estimated
O=[N+]([O-])c1ccccc1O,IQUPABOKLQSFBK-UHFFFAOYSA-N,000088-75-5,exact,0.113,experimental,"SCALA,AJ & BANERJEE,S:1982",216.0,experimental,44.8,experimental,1.79,experimental
C[C@H](C=O)c1ccccc1,IQVAERDLDAZARL-MRVPVSSYSA-N,000093-53-8,stereo-blind,0.27,experimental,"STEELE,WV ET AL.:2002A",203.5,experimental,-9.99505615234375,estimated,1.9595001,estimated
