smiles,inchikey,dtxsid,match,vp_mmHg,vp_source,bp_C,bp_source,logp,logp_source
CCCCCC/C=C\CO,NSSALFVIQPAIQK-FPLPWBNLSA-N,DTXSID20885836,exact,0.018197008586099836,predicted,202.0,predicted,3.13,predicted
CCCCCCC=CCO,NSSALFVIQPAIQK-UHFFFAOYSA-N,DTXSID9066758,exact,0.018197008586099836,predicted,202.0,predicted,3.13,predicted
CC(=O)/C(C)=C\C1=C(C)CCCC1(C)C,NSSHGPBKKVJJMM-LUAWRHEFSA-N,DTXSID30239306,exact,0.0588843655355589,predicted,272.0,predicted,4.09,predicted
CC(=O)/C(C)=C/C1=C(C)CCCC1(C)C,NSSHGPBKKVJJMM-PKNBQFBNSA-N,DTXSID701314815,exact,0.0588843655355589,predicted,272.0,predicted,4.09,predicted
CC(=O)C(C)=CC1=C(C)CCCC1(C)C,NSSHGPBKKVJJMM-UHFFFAOYSA-N,DTXSID0052544,exact,0.0588843655355589,predicted,272.0,predicted,4.09,predicted
COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,NSTQUZVZBUTVPY-UHFFFAOYSA-N,DTXSID30862830,exact,5.370317963702533e-09,predicted,401.0,predicted,2.35,predicted
CCOC(C)OCC(COC(C)OCC)OC(C)OCC,NSVOKCWMHBVBIU-UHFFFAOYSA-N,,,,,,,,
Cc1nc(CC(C)C)sc1C,NSVPHVLZAKJSGV-UHFFFAOYSA-N,DTXSID6068858,exact,0.09120108393559097,predicted,199.0,predicted,2.85,predicted
C=CCOC(=O)CC(C)CC(C)(C)C,NSXNWIWVNIJLHK-UHFFFAOYSA-N,,,,,,,,
CCCCCCCC[C@H]1O[C@H]1CCCCCCCCCCCC(=O)O,NSYDMBURIUSUDH-RTWAWAEBSA-N,DTXSID10337657,stereo-blind,2.187761623949552e-07,predicted,344.0,predicted,8.7,predicted
CC(C)CCC(C)C(C)O,NTDKHABICKZMPG-UHFFFAOYSA-N,,,,,,,,
CC(C)CCO[N+](=O)[O-],NTHGIYFSMNNHSC-UHFFFAOYSA-N,DTXSID70110029,exact,5.1286138399136485,experimental,146.0,experimental,2.83,predicted
N[C@H](C(=O)O)[C@@H]1CC(=O)NO1,NTHMUJMQOXQYBR-OKKQSCSOSA-N,,,,,,,,
COCOC(=O)c1ccccc1O,NTIBMIIYTKPBNR-UHFFFAOYSA-N,DTXSID10206112,exact,5.128613839913648e-06,predicted,258.0,predicted,1.56,predicted
CC(=O)CC(C)C,NTIZESTWPVYFNL-UHFFFAOYSA-N,DTXSID5021889,exact,19.952623149688797,experimental,116.0,predicted,1.31,experimental
CC(O)C(=O)O.CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,NTLIJZACUWTZFB-UHFFFAOYSA-N,,,,,,,,
CCCCCCC#CC(=O)OC,NTLJTUMJJWVCTL-UHFFFAOYSA-N,DTXSID3047639,exact,0.3467368504525316,predicted,206.0,predicted,2.93,predicted
COc1nccnc1C(C)C,NTOPKICPEQUPPH-UHFFFAOYSA-N,DTXSID4067147,exact,0.251188643150958,predicted,176.0,predicted,1.96,predicted
COc1ccc(C(C)=O)cc1,NTPLXRHDUXRPNE-UHFFFAOYSA-N,DTXSID2044347,exact,0.006456542290346556,experimental,249.0,predicted,1.74,experimental
CCCC/C=C/CCOC(=O)CC,NTQOADMSKSBQCI-BQYQJAHWSA-N,DTXSID40869193,stereo-blind,0.0707945784384138,predicted,220.0,predicted,4.11,predicted
CCCC/C=C\CCOC(=O)CC,NTQOADMSKSBQCI-FPLPWBNLSA-N,DTXSID10888735,exact,0.0707945784384138,predicted,220.0,predicted,4.11,predicted
CCc1ccc(C)nc1,NTSLROIKFLNUIJ-UHFFFAOYSA-N,DTXSID7021861,exact,1.4454397707459274,experimental,177.0,predicted,2.17,predicted
CC(C)OCc1ccccc1,NTUCQKRAQSWLOP-UHFFFAOYSA-N,DTXSID20324270,exact,0.7762471166286917,predicted,200.0,predicted,3.03,predicted
CCc1ccccc1C=O,NTWBHJYRDKBGBR-UHFFFAOYSA-N,DTXSID70177470,exact,0.44668359215096315,predicted,219.0,predicted,2.18,predicted
CCCC(C)=CC(=O)O,NTWSIWWJPQHFTO-UHFFFAOYSA-N,,,,,,,,
CCOC(/C=C(\C)CCC=C(C)C)OCC,NTXGFKWLJFHGGJ-ACCUITESSA-N,DTXSID90860014,exact,0.014791083881682071,predicted,255.0,predicted,4.9,predicted
CCOC(C=C(C)CCC=C(C)C)OCC,NTXGFKWLJFHGGJ-UHFFFAOYSA-N,DTXSID1024837,exact,0.014791083881682071,predicted,255.0,predicted,4.9,predicted
CCCCC/C=C/C=C/CO,NUBWFSDCZULDCI-BLHCBFLLSA-N,DTXSID20885038,exact,0.002454708915685031,predicted,226.0,predicted,3.48,predicted
CCCCCC=CC=CCO,NUBWFSDCZULDCI-UHFFFAOYSA-N,,,,,,,,
C[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C.C[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C.O.O.O.O.O,NUFKRGBSZPCGQB-FLBSXDLDSA-N,DTXSID1035028,exact,1.7782794100389228e-09,predicted,268.0,predicted,-1.2,predicted
CCCCCCCC=O,NUJGJRNETVAIRJ-UHFFFAOYSA-N,DTXSID3021643,exact,1.1748975549395295,experimental,171.0,experimental,2.77,predicted
Nc1ccncc1,NUKYPUAOHBNCPY-UHFFFAOYSA-N,DTXSID0023870,exact,0.05370317963702527,predicted,269.0,predicted,0.32,experimental
CCCCCC(=O)OC,NUKZAGXMHTUAFE-UHFFFAOYSA-N,DTXSID0047616,exact,4.073802778041127,predicted,147.0,predicted,2.42,experimental
CCOC(C)(C)C,NUMQCACRALPSHD-UHFFFAOYSA-N,DTXSID0025604,exact,120.22644346174131,predicted,80.0,predicted,1.48,predicted
c1ccc(COC(Cc2ccccc2)OCc2ccccc2)cc1,NUOSANPWVZHVHL-UHFFFAOYSA-N,DTXSID5070317,exact,8.317637711026709e-08,predicted,358.0,predicted,3.89,predicted
COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,NUPJIGQFXCQJBK-UHFFFAOYSA-N,,,,,,,,
CCCCCCCCCCOC(C)=O,NUPSHWCALHZGOV-UHFFFAOYSA-N,DTXSID8047189,exact,0.01548816618912481,predicted,243.0,predicted,4.75,predicted
O=C(OC1CCCCC1)c1ccccc1O,NUQDJSMHGCTKNL-UHFFFAOYSA-N,DTXSID2051928,exact,3.090295432513592e-06,predicted,289.0,predicted,3.19,predicted
CC1CC=CCCCCCCCC(=O)OCC1,NUSRNVWNTPMBJA-UHFFFAOYSA-N,,,,,,,,
CCOC(=O)c1ccc(O)cc1,NUVBSKCKDOMJSU-UHFFFAOYSA-N,DTXSID9022528,exact,4.07380277804113e-05,predicted,297.0,predicted,2.46,predicted
C=C(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2=O,NUWMTBMCSQWPDG-SDDRHHMPSA-N,DTXSID301030485,exact,0.0020417379446695297,predicted,298.0,predicted,3.91,predicted
O=C1c2c(O)cccc2Cc2cccc(O)c21,NUZWLKWWNNJHPT-UHFFFAOYSA-N,DTXSID7024538,exact,7.762471166286927e-10,predicted,350.0,predicted,3.19,predicted
COC(=O)C1C(C)=CCCC1(C)C,NVAGRWXDIIKUBU-UHFFFAOYSA-N,,,,,,,,
CC(C#N)c1ccccc1,NVAOLENBKNECGF-UHFFFAOYSA-N,,,,,,,,
C=C1CC[C@H]2O[C@]2(C)CC[C@@H]2[C@@H]1CC2(C)C,NVEQFIOZRFFVFW-RGCMKSIDSA-N,DTXSID4051586,exact,3.0199517204020192e-05,predicted,254.0,predicted,5.09,predicted
C=C1CCC2OC2(C)CCC2C1CC2(C)C,NVEQFIOZRFFVFW-UHFFFAOYSA-N,,,,,,,,
C=CC(C)CO,NVGOATMUHKIQQG-UHFFFAOYSA-N,,,,,,,,
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,NVGOPFQZYCNLDU-UHFFFAOYSA-N,DTXSID8024234,exact,2.951209226666384e-08,experimental,316.0,predicted,2.38,experimental
O=B[O-].[Na+],NVIFVTYDZMXWGX-UHFFFAOYSA-N,DTXSID2034386,exact,,,,,,
O=C1CCCCC/C=C\CCCCCCCCO1,NVIPUOMWGQAOIT-RQOWECAXSA-N,DTXSID20881237,exact,2.6915348039269138e-06,predicted,305.0,predicted,5.82,predicted
CCCOCC,NVJUHMXYKCUMQA-UHFFFAOYSA-N,DTXSID5075286,exact,158.48931924611142,predicted,67.0,predicted,1.56,predicted
O=[Cr](=O)([O-])[O-].[Sr+2],NVKTUNLPFJHLCG-UHFFFAOYSA-N,DTXSID70872832,exact,,,,,,
C=CCSC,NVLPQIPTCCLBEU-UHFFFAOYSA-N,DTXSID9064976,exact,57.543993733715695,predicted,92.0,experimental,1.71,predicted
CSSCc1ccc(C)o1,NVRIWCPYIZINPN-UHFFFAOYSA-N,DTXSID901020137,exact,0.0021379620895022326,predicted,247.0,predicted,3.48,predicted
O=C(O)CCCCCBr,NVRVNSHHLPQGCU-UHFFFAOYSA-N,DTXSID5063366,exact,0.01148153621496883,predicted,259.0,predicted,2.19,predicted
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Ca+2],NVTRPRFAWJGJAJ-UHFFFAOYSA-L,DTXSID90924180,exact,1.5135612484362072e-12,predicted,318.0,predicted,-1.31,predicted
CCCCCCCCC(=O)OCC(C)C,NVVLMTNIHQHZPR-UHFFFAOYSA-N,DTXSID2067583,exact,0.009332543007969915,predicted,261.0,predicted,5.12,predicted
C=Cc1ccccc1C,NVZWEEGUWXZOKI-UHFFFAOYSA-N,DTXSID2060599,exact,1.8620871366628675,experimental,170.0,experimental,3.47,predicted
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,NWGKJDSIEKMTRX-AAZCQSIUSA-N,DTXSID6027397,exact,1.7782794100389228e-09,predicted,394.0,predicted,4.76,predicted
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O,NWGKJDSIEKMTRX-NZAQQJATSA-N,,,,,,,,
O=C(CCc1ccncc1)c1ccccc1O,NWIXWMAPTKKLID-UHFFFAOYSA-N,DTXSID501019574,exact,3.890451449942805e-06,predicted,325.0,predicted,2.22,predicted
c1ccc(-c2ccc3ccccc3[o+]2)cc1,NWKFECICNXDNOQ-UHFFFAOYSA-N,DTXSID60864302,exact,6.165950018614822e-05,predicted,350.0,predicted,3.22,predicted
CCc1ccc(CC(C)(C)C#N)cc1,NWMCCMGWYCKNJR-UHFFFAOYSA-N,DTXSID2051683,exact,0.06025595860743578,predicted,264.0,predicted,2.99,predicted
O=CC(Cl)Cl,NWQWQKUXRJYXFH-UHFFFAOYSA-N,DTXSID3021560,exact,54.954087385762456,experimental,89.0,experimental,1.7,predicted
CCC1(C)C(C)C(=O)C=C(C)C1C,NWRKGLAPSUFTME-UHFFFAOYSA-N,,,,,,,,
CC(=O)c1ccc2n1CCC2,NWSCEJHRUVCUSX-UHFFFAOYSA-N,DTXSID90335717,exact,0.005011872336272725,predicted,241.0,predicted,1.22,predicted
CCCCCC(=O)OCSC,NWSZEYNCLKNLMJ-UHFFFAOYSA-N,DTXSID3072795,exact,0.28840315031266056,predicted,207.0,predicted,3.21,predicted
CCCCCCCCC=CC=CC=CC=O,NWTOXUYXMLXNKN-UHFFFAOYSA-N,,,,,,,,
COc1ccc(O)cc1,NWVVVBRKAWDGAB-UHFFFAOYSA-N,DTXSID4020828,exact,0.016982436524617443,predicted,243.0,experimental,1.58,experimental
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,NWXMGUDVXFXRIG-UHFFFAOYSA-N,,,,,,,,
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,NWXMGUDVXFXRIG-WESIUVDSSA-N,DTXSID201371250,exact,2.6302679918953816e-09,predicted,384.0,predicted,-1.3,predicted
CC1COC(C(C)C)O1,NWXXKKDLGZLEGH-UHFFFAOYSA-N,,,,,,,,
CSSCc1ccccc1,NWYGPVZOBBHKLI-UHFFFAOYSA-N,DTXSID1061021,exact,0.046773514128719815,predicted,243.0,predicted,3.71,predicted
CCCCc1ccco1,NWZIYQNUCXUJJJ-UHFFFAOYSA-N,DTXSID8073340,exact,1.7378008287493754,predicted,135.0,predicted,3.4,predicted
CCC(C)C(=O)OCC(C)C,NWZQCEQAPBRMFX-UHFFFAOYSA-N,,,,,,,,
COC(=O)C1CC2(C(C)C)C=CC1(C)CC2,NXAJZPARDMDLKH-UHFFFAOYSA-N,,,,,,,,
CCCCCCCCCCCCCCCC(=O)OCCC(C)C,NXBIDOXPIIWDMX-UHFFFAOYSA-N,DTXSID70868634,exact,7.943282347242822e-06,predicted,371.0,predicted,8.61,predicted
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,NXFQHRVNIOXGAQ-YCRREMRBSA-N,DTXSID7020972,stereo-blind,2.818382931264455e-05,predicted,265.0,predicted,-0.47,experimental
COc1cc(OC)c2ccc(=O)oc2c1,NXJCRELRQHZBQA-UHFFFAOYSA-N,DTXSID1041421,exact,1.8197008586099827e-05,predicted,303.0,predicted,1.82,predicted
F[B-](F)(F)F.F[B-](F)(F)F.[Cd+2],NXOFSPIMFJTFSE-UHFFFAOYSA-N,DTXSID50884756,exact,,,,,,
CCCCCCC1(C)OC1C(=O)OCC,NXOPBRGMCUPJEI-UHFFFAOYSA-N,,,,,,,,
Cc1cccc(C)c1O,NXXYKOUNUYWIHA-UHFFFAOYSA-N,DTXSID9024063,exact,0.16595869074375605,predicted,202.0,predicted,2.36,experimental
COc1ccc(C(=O)OCc2ccc3c(c2)OCO3)cc1,NXXZETZRHIFIPW-UHFFFAOYSA-N,DTXSID60282047,exact,1.1481536214968817e-07,predicted,358.0,predicted,3.3,predicted
CCCCCCCCOCc1ccccc1,NXZJVIKVJAKQOU-UHFFFAOYSA-N,DTXSID80324276,exact,0.1548816618912481,predicted,294.0,predicted,5.15,predicted
CC(=O)CCC(=O)OCCC(C)C,NYIALINCMIXBSP-UHFFFAOYSA-N,DTXSID30221367,exact,0.20417379446695297,predicted,222.0,predicted,2.16,predicted
COc1ccc(C=CCO)cc1,NYICIIFSBJOBKE-UHFFFAOYSA-N,DTXSID901025775,exact,0.004897788193684461,predicted,268.0,predicted,2.04,predicted
CC(C)=CCC/C(C)=C/C(C)O,NYPOJSCNHYUZRG-CSKARUKUSA-N,,,,,,,,
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],NYTOUQBROMCLBJ-UHFFFAOYSA-N,DTXSID5021334,exact,8.31763771102671,predicted,126.0,experimental,0.11,predicted
CCOC(CCOc1ccccc1)OCC,NZCOTSBKZQBTGU-UHFFFAOYSA-N,,,,,,,,
CCCCCC(=O)OCCCSC,NZDCNAMVIRTJPL-UHFFFAOYSA-N,DTXSID70238217,exact,0.0707945784384138,predicted,250.0,predicted,3.95,predicted
CC(=O)c1cccn1C,NZFLWVDXYUGFAV-UHFFFAOYSA-N,DTXSID6022139,exact,0.28183829312644537,predicted,201.0,predicted,1.33,predicted
CC(C)=C1CC[C@@H](C)CC1=O,NZGWDASTMWDZIW-MRVPVSSYSA-N,DTXSID2025975,exact,0.12302687708123815,experimental,224.0,experimental,3.08,experimental
CC(C)=C1CC[C@H](C)CC1=O,NZGWDASTMWDZIW-QMMMGPOBSA-N,DTXSID901317958,exact,0.12302687708123815,predicted,224.0,predicted,3.08,predicted
CC(C)=C1CCC(C)CC1=O,NZGWDASTMWDZIW-UHFFFAOYSA-N,,,,,,,,
CCCCCCc1ccccn1,NZLJDTKLZIMONR-UHFFFAOYSA-N,DTXSID10150207,exact,0.15135612484362082,predicted,216.0,predicted,4.02,predicted
CC(CC=O)C(C)c1ccccc1,NZNDLWVZNPMVHN-UHFFFAOYSA-N,,,,,,,,
O=C(O)C1CCCCC1,NZNMSOFKMUBTKW-UHFFFAOYSA-N,DTXSID8059180,exact,0.003715352290971724,predicted,233.0,experimental,1.96,experimental
CCOC(=O)C1OC1(C)CCC=C(C)C,NZPDKZBODKIQSA-UHFFFAOYSA-N,,,,,,,,
CCCC(C)CC(=O)O,NZQMQVJXSRMTCJ-UHFFFAOYSA-N,,,,,,,,
CCCCCC1CCOC(C)O1,NZTUUEJEMACERX-UHFFFAOYSA-N,,,,,,,,
CCOC(=O)C1OC1c1ccc(C)cc1C,NZXKPFUZVRDQKW-UHFFFAOYSA-N,,,,,,,,
CC1CCC(=O)C1=O,OACYKCIZDVVNJL-UHFFFAOYSA-N,,,,,,,,
CCC(C)OC=O,OAEQYDZVVPONKW-UHFFFAOYSA-N,,,,,,,,
CC(=O)CC(C)(C)C1CCCCC1,OAFJAALOFJVHMK-UHFFFAOYSA-N,DTXSID8047682,exact,0.1380384264602885,predicted,227.0,predicted,4.39,predicted
CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,OAIJSZIZWZSQBC-GYZMGTAESA-N,DTXSID2046593,exact,1e-08,predicted,448.0,predicted,9.54,predicted
C/C=C/C(=O)/C(C)=C(/CC)C(C)C,OAIOUVQABBXKGI-PRNVZQMKSA-N,,,,,,,,
CC1(C)[C@H](C[C@H]2C[C@@]2(C)CO)C[C@H]2C[C@]21C,OAKFACUIGQLOCA-FUQNVFFISA-N,,,,,,,,
CC1(CO)CC1CC1CC2CC2(C)C1(C)C,OAKFACUIGQLOCA-UHFFFAOYSA-N,,,,,,,,
NN,OAKJQQAXSVQMHS-UHFFFAOYSA-N,DTXSID3020702,exact,,,,,,
CC(=O)OC(C)CCC1C(C)CCCC1(C)C,OAKWLQFVIYUNRW-UHFFFAOYSA-N,,,,,,,,
CCCCC[C@@H]1CCC(=O)O1,OALYTRUKMRCXNH-MRVPVSSYSA-N,,,,,,,,
CCCCC[C@H]1CCC(=O)O1,OALYTRUKMRCXNH-QMMMGPOBSA-N,,,,,,,,
CCCCCC1CCC(=O)O1,OALYTRUKMRCXNH-UHFFFAOYSA-N,,,,,,,,
CC(C)CCCCCCC(=O)O,OAOABCKPVCUNKO-UHFFFAOYSA-N,DTXSID1067207,exact,0.001412537544622754,predicted,280.0,predicted,3.65,predicted
C/C=C(\C)C(=O)OCC,OAPHLAAOJMTMLY-GQCTYLIASA-N,DTXSID8047688,exact,7.244359600749901,predicted,155.0,predicted,2.11,predicted
CC=C(C)C(=O)OCC,OAPHLAAOJMTMLY-UHFFFAOYSA-N,DTXSID3047689,exact,7.244359600749901,predicted,155.0,predicted,2.11,predicted
C/C=C(/C)C(=O)OCC,OAPHLAAOJMTMLY-XQRVVYSFSA-N,DTXSID3047689,stereo-blind,7.244359600749901,predicted,155.0,predicted,2.11,predicted
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,OAPVUSSHCBRCOL-KBHRXELFSA-N,,,,,,,,
CCCCCCCCCCCOC=O,OASFNORBKVGDRW-UHFFFAOYSA-N,DTXSID30281789,exact,0.017378008287493755,predicted,243.0,predicted,4.76,predicted
CSC(C)=O,OATSQCXMYKYFQO-UHFFFAOYSA-N,DTXSID3073264,exact,9.33254300796991,predicted,112.0,predicted,0.93,predicted
COc1c([N+](=O)[O-])cc(C=O)cc1C(C)(C)C,OAUYXHRIWWKIMS-UHFFFAOYSA-N,DTXSID90595531,exact,2.1379620895022323e-05,predicted,297.0,predicted,2.45,predicted
CCCCOCCOCCO,OAYXUHPQHDHDDZ-UHFFFAOYSA-N,DTXSID8021519,exact,0.02187761623949553,experimental,231.0,experimental,0.56,experimental
CC=CCC(=O)OCCCC,OBCIYFQTMFZLEJ-UHFFFAOYSA-N,,,,,,,,
FP(F)(F)(F)F,OBCUTHMOOONNBS-UHFFFAOYSA-N,DTXSID9064760,exact,,,,,,
CCCC[C@@H](CC)C(=O)O,OBETXYAYXDNJHR-SSDOTTSWSA-N,DTXSID301424937,exact,,,,,,
CCCCC(CC)C(=O)O,OBETXYAYXDNJHR-UHFFFAOYSA-N,,,,,,,,
CCCC[C@H](CC)C(=O)O,OBETXYAYXDNJHR-ZETCQYMHSA-N,,,,,,,,
CC(=O)/C=C/C1=C(C)C(=O)CCC1(C)C,OBHGOXFSRVNKBS-AATRIKPKSA-N,DTXSID701017762,exact,0.0012302687708123812,predicted,278.0,predicted,3.41,predicted
CNc1ccccc1C(=O)OC(C)C,OBKVPPPSOAFJDS-UHFFFAOYSA-N,DTXSID40341186,exact,0.00010964781961431851,predicted,274.0,predicted,2.32,predicted
O=C(O)CCCc1ccccc1,OBKXEAXTFZPCHS-UHFFFAOYSA-N,DTXSID2037631,exact,0.0012302687708123812,predicted,290.0,experimental,2.42,experimental
CCCC(=O)OCC,OBNCKNCVKJNDBV-UHFFFAOYSA-N,DTXSID6040111,exact,12.882495516931343,experimental,124.0,predicted,1.71,experimental
CCOC(=O)CC(C)SC,OBOGJNGOEGQVPL-UHFFFAOYSA-N,,,,,,,,
CCOC(C)/C=C/C1C(C)=CCCC1(C)C,OBPLZLQGJGRDSL-MDZDMXLPSA-N,,,,,,,,
CCOC(C)C=CC1C(C)=CCCC1(C)C,OBPLZLQGJGRDSL-UHFFFAOYSA-N,,,,,,,,
CCCC=CC(=O)OCC(C)C,OBQBHLUEVSMCJS-UHFFFAOYSA-N,,,,,,,,
C=C(C)C=CSC,OBQCEHWRSMNESO-UHFFFAOYSA-N,,,,,,,,
Cc1csc(C)n1,OBSLLHNATPQFMJ-UHFFFAOYSA-N,DTXSID2060250,exact,5.1286138399136485,experimental,147.0,predicted,0.94,predicted
O=S(=O)(F)F,OBTWBSRJZRCYQV-UHFFFAOYSA-N,DTXSID9034945,exact,,,,,,
CCCCCCCCCCCC(=O)CC(=O)[O-].OCC(O)CO,OBUIJXGSLHKGIH-UHFFFAOYSA-M,,,,,,,,
CCCCCCCCCCCC(=O)CC(=O)O.OCC(O)CO,OBUIJXGSLHKGIH-UHFFFAOYSA-N,,,,,,,,
CCC(CC)COC(=O)COc1ccccc1,OBUMUBNTPVTNRH-UHFFFAOYSA-N,,,,,,,,
CCCCC=COC(=O)CCC,OBVWCUHXDSWEJM-UHFFFAOYSA-N,DTXSID20709301,exact,0.19054607179632474,predicted,208.0,predicted,3.73,predicted
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCC=CCC=CCCCCC,OBXRDFNCKFWKNY-UHFFFAOYSA-N,,,,,,,,
CCCCC(=O)OC(C)C,OCAIYHCKLADPEG-UHFFFAOYSA-N,DTXSID10171457,exact,3.0902954325135905,predicted,158.0,predicted,2.78,predicted
COc1cc2nc(CCC(=O)N[N+](=O)[O-])c(=O)n(C)c2cc1OC,OCCLGNLFKNNMIQ-UHFFFAOYSA-N,,,,,,,,
Clc1ccc(Cl)cc1,OCJBOOLMMGQPQU-UHFFFAOYSA-N,DTXSID1020431,exact,1.7378008287493754,experimental,174.0,experimental,3.44,experimental
CCCCc1ccccc1,OCKPCBLVNKHBMX-UHFFFAOYSA-N,DTXSID6022472,exact,1.0715193052376064,experimental,183.0,experimental,4.38,experimental
C=C1CCC(OC(C)=O)/C(C)=C\CC2C1CC2(C)C,OCLOVRSVPZPWHE-SDQBBNPISA-N,,,,,,,,
C=C1CCC(OC(C)=O)C(C)=CCC2C1CC2(C)C,OCLOVRSVPZPWHE-UHFFFAOYSA-N,,,,,,,,
CC(=O)C=Cc1ccc(O)cc1,OCNIKEFATSKIBE-UHFFFAOYSA-N,DTXSID2062878,exact,3.1622776601683795e-05,predicted,278.0,predicted,1.86,experimental
COC.Cc1cc(O)ccc1O,OCTCOORDZLNOTF-UHFFFAOYSA-N,,,,,,,,
C=C(C)CCOC(C)=O,OCUAPVNNQFAQSM-UHFFFAOYSA-N,DTXSID30863504,exact,6.760829753919817,predicted,145.0,predicted,2.13,predicted
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Cu+2],OCUCCJIRFHNWBP-IYEMJOQQSA-L,DTXSID4035960,exact,9.120108393559115e-11,predicted,313.0,predicted,-2.46,predicted
O=C([O-])C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)CO.[Cu+2],OCUCCJIRFHNWBP-UHFFFAOYSA-L,,,,,,,,
CC[C@@H](C)C(=O)OC,OCWLYWIFNDCWRZ-RXMQYKEDSA-N,,,,,,,,
CCC(C)C(=O)OC,OCWLYWIFNDCWRZ-UHFFFAOYSA-N,,,,,,,,
CC[C@H](C)C(=O)OC,OCWLYWIFNDCWRZ-YFKPBYRVSA-N,,,,,,,,
O=C1CCC2=C(CCCC2)O1,ODFRBYOJLDRSKF-UHFFFAOYSA-N,DTXSID80220269,exact,0.004677351412871981,predicted,214.0,predicted,1.5,predicted
CCOC(=O)CCCCCOC(C)=O,ODGMPRNNVXITJQ-UHFFFAOYSA-N,DTXSID9051531,exact,0.038018939632056124,predicted,251.0,predicted,1.63,predicted
C1CCC(SSC2CCCCC2)CC1,ODHAQPXNQDBHSH-UHFFFAOYSA-N,DTXSID4047628,exact,0.001412537544622754,predicted,305.0,predicted,4.74,predicted
O=C1CC[C@@H](C(=O)O)N1,ODHCTXKNWHHXJC-VKHMYHEASA-N,DTXSID6046260,exact,7.413102413009177e-06,predicted,272.0,predicted,-2.08,predicted
c1ccc(N(c2ccccc2)c2ccccc2)cc1,ODHXBMXNKOYIBV-UHFFFAOYSA-N,DTXSID4022076,exact,0.0003890451449942805,experimental,365.0,experimental,5.74,experimental
CCC[C@H](CC(=O)OC)OC(C)=O,ODICPWSNEYHYSJ-MRVPVSSYSA-N,DTXSID601230999,exact,0.10715193052376065,predicted,214.0,predicted,1.41,predicted
CCCC(CC(=O)OC)OC(C)=O,ODICPWSNEYHYSJ-UHFFFAOYSA-N,,,,,,,,
O=[Ca],ODINCKMPIJJUCX-UHFFFAOYSA-N,,,,,,,,
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,DTXSID3023057,exact,2.29086765276777e-09,predicted,281.0,predicted,-1.16,experimental
CCCCCCCCCCC(OC(C)=O)C(=O)OC,ODKRPDQSNWCGLT-UHFFFAOYSA-N,,,,,,,,
NC(N)=NCCC[C@H](N)C(=O)O,ODKSFYDXXFIFQN-BYPYZUCNSA-N,DTXSID6041056,exact,4.073802778041122e-10,predicted,257.0,predicted,-4.19,predicted
NC(N)=NCCCC(N)C(=O)O,ODKSFYDXXFIFQN-UHFFFAOYSA-N,,,,,,,,
CCCc1ccccc1,ODLMAHJVESYWTB-UHFFFAOYSA-N,DTXSID3042219,exact,3.3884415613920256,experimental,159.0,experimental,3.7,predicted
CCCCCCCCC1CCCC1=O,ODOOFOASCWLNKG-UHFFFAOYSA-N,DTXSID80339784,exact,0.011220184543019636,predicted,256.0,predicted,4.39,predicted
C=CCOC(=O)/C(C)=C/C,ODOZNBUSHKFCSH-FNORWQNLSA-N,DTXSID701019875,exact,3.630780547701014,predicted,176.0,predicted,2.47,predicted
C=CCOC(=O)C(C)=CC,ODOZNBUSHKFCSH-UHFFFAOYSA-N,,,,,,,,
